Time[s],Rotational_speed[rpm],Status
0016.8806,11.03,1
0017.0445,11.03,1
0017.2084,11.03,1
0017.3723,11.04,1
0017.5362,11.04,1
0017.7001,11.04,1
0017.8640,11.05,1
0018.0279,11.05,1
0018.1918,11.06,1
0018.3556,11.07,1
0018.5195,11.07,1
0018.6834,11.08,1
0018.8473,11.09,1
0019.0112,11.09,1
0019.1751,11.10,1
0019.3390,11.10,1
0019.5029,11.11,1
0019.6668,11.11,1
0019.8306,11.12,1
0019.9945,11.13,1
0020.1584,11.14,1
0020.3223,11.14,1
0020.4862,11.15,1
0020.6501,11.16,1
0020.8140,11.16,1
0020.9779,11.17,1
0021.1418,11.18,1
0021.3057,11.18,1
0021.4695,11.19,1
0021.6334,11.20,1
0021.7973,11.21,1
0021.9612,11.21,1
0022.1251,11.22,1
0022.2890,11.23,1
0022.4529,11.23,1
0022.6168,11.24,1
0022.7807,11.25,1
0022.9446,11.26,1
0023.1084,11.27,1
0023.2723,11.27,1
0023.4362,11.28,1
0023.6001,11.29,1
0023.7640,11.29,1
0023.9279,11.30,1
0024.0918,11.31,1
0024.2557,11.32,1
0024.4196,11.32,1
0024.5834,11.33,1
0024.7473,11.34,1
0024.9112,11.35,1
0025.0751,11.35,1
0025.2390,11.36,1
0025.4029,11.37,1
0025.5668,11.38,1
0025.7307,11.38,1
0025.8946,11.40,1
0026.0585,11.40,1
0026.2223,11.41,1
0026.3862,11.41,1
0026.5501,11.42,1
0026.7140,11.42,1
0026.8779,11.43,1
0027.0418,11.44,1
0027.2057,11.45,1
0027.3696,11.45,1
0027.5335,11.46,1
0027.6974,11.46,1
0027.8612,11.47,1
0028.0251,11.47,1
0028.1890,11.48,1
0028.3529,11.48,1
0028.5168,11.49,1
0028.6807,11.50,1
0028.8446,11.51,1
0029.0085,11.51,1
0029.1724,11.52,1
0029.3362,11.52,1
0029.5001,11.53,1
0029.6640,11.53,1
0029.8279,11.53,1
0029.9918,11.54,1
0030.1557,11.54,1
0030.3196,11.55,1
0030.4835,11.55,1
0030.6474,11.56,1
0030.8113,11.56,1
0030.9751,11.56,1
0031.1390,11.57,1
0031.3029,11.57,1
0031.4668,11.58,1
0031.6307,11.59,1
0031.7946,11.59,1
0031.9585,11.60,1
0032.1224,11.60,1
0032.2863,11.61,1
0032.4502,11.61,1
0032.6140,11.61,1
0032.7779,11.61,1
0032.9418,11.62,1
0033.1057,11.62,1
0033.2696,11.62,1
0033.4335,11.62,1
0033.5974,11.63,1
0033.7613,11.63,1
0033.9252,11.63,1
0034.0890,11.64,1
0034.2529,11.64,1
0034.4168,11.64,1
0034.5807,11.64,1
0034.7446,11.64,1
0034.9085,11.65,1
0035.0724,11.65,1
0035.2363,11.65,1
0035.4002,11.66,1
0035.5641,11.66,1
0035.7279,11.66,1
0035.8918,11.66,1
0036.0557,11.66,1
0036.2196,11.67,1
0036.3835,11.66,1
0036.5474,11.66,1
0036.7113,11.66,1
0036.8752,11.66,1
0037.0391,11.67,1
0037.2030,11.67,1
0037.3668,11.67,1
0037.5307,11.67,1
0037.6946,11.67,1
0037.8585,11.67,1
0038.0224,11.67,1
0038.1863,11.67,1
0038.3502,11.67,1
0038.5141,11.68,1
0038.6780,11.68,1
0038.8418,11.68,1
0039.0057,11.68,1
0039.1696,11.68,1
0039.3335,11.68,1
0039.4974,11.69,1
0039.6613,11.69,1
0039.8252,11.68,1
0039.9891,11.68,1
0040.1530,11.68,1
0040.3169,11.68,1
0040.4807,11.68,1
0040.6446,11.68,1
0040.8085,11.68,1
0040.9724,11.68,1
0041.1363,11.69,1
0041.3002,11.69,1
0041.4641,11.69,1
0041.6280,11.69,1
0041.7919,11.69,1
0041.9557,11.69,1
0042.1196,11.69,1
0042.2835,11.70,1
0042.4474,11.69,1
0042.6113,11.69,1
0042.7752,11.69,1
0042.9391,11.69,1
0043.1030,11.69,1
0043.2669,11.68,1
0043.4308,11.68,1
0043.5946,11.68,1
0043.7585,11.68,1
0043.9224,11.68,1
0044.0863,11.68,1
0044.2502,11.68,1
0044.4141,11.68,1
0044.5780,11.68,1
0044.7419,11.68,1
0044.9058,11.68,1
0045.0697,11.68,1
0045.2335,11.67,1
0045.3974,11.67,1
0045.5613,11.68,1
0045.7252,11.67,1
0045.8891,11.67,1
0046.0530,11.67,1
0046.2169,11.67,1
0046.3808,11.67,1
0046.5447,11.67,1
0046.7085,11.66,1
0046.8724,11.66,1
0047.0363,11.66,1
0047.2002,11.66,1
0047.3641,11.66,1
0047.5280,11.66,1
0047.6919,11.66,1
0047.8558,11.66,1
0048.0197,11.66,1
0048.1836,11.66,1
0048.3474,11.66,1
0048.5113,11.66,1
0048.6752,11.66,1
0048.8391,11.66,1
0049.0030,11.66,1
0049.1669,11.66,1
0049.3308,11.66,1
0049.4947,11.66,1
0049.6586,11.66,1
0049.8225,11.66,1
0049.9863,11.66,1
0050.1502,11.66,1
0050.3141,11.65,1
0050.4780,11.65,1
0050.6419,11.66,1
0050.8058,11.66,1
0050.9697,11.66,1
0051.1336,11.66,1
0051.2975,11.66,1
0051.4613,11.66,1
0051.6252,11.67,1
0051.7891,11.67,1
0051.9530,11.67,1
0052.1169,11.67,1
0052.2808,11.67,1
0052.4447,11.67,1
0052.6086,11.67,1
0052.7725,11.67,1
0052.9364,11.67,1
0053.1002,11.66,1
0053.2641,11.66,1
0053.4280,11.66,1
0053.5919,11.66,1
0053.7558,11.66,1
0053.9197,11.66,1
0054.0836,11.66,1
0054.2475,11.66,1
0054.4114,11.66,1
0054.5753,11.66,1
0054.7391,11.67,1
0054.9030,11.67,1
0055.0669,11.67,1
0055.2308,11.66,1
0055.3947,11.66,1
0055.5586,11.66,1
0055.7225,11.66,1
0055.8864,11.66,1
0056.0503,11.66,1
0056.2141,11.66,1
0056.3780,11.66,1
0056.5419,11.67,1
0056.7058,11.67,1
0056.8697,11.67,1
0057.0336,11.66,1
0057.1975,11.66,1
0057.3614,11.67,1
0057.5253,11.67,1
0057.6892,11.67,1
0057.8530,11.67,1
0058.0169,11.67,1
0058.1808,11.67,1
0058.3447,11.68,1
0058.5086,11.68,1
0058.6725,11.68,1
0058.8364,11.67,1
0059.0003,11.67,1
0059.1642,11.67,1
0059.3281,11.68,1
0059.4919,11.67,1
0059.6558,11.67,1
0059.8197,11.67,1
0059.9836,11.68,1
0060.1475,11.68,1
0060.3114,11.68,1
0060.4753,11.67,1
0060.6392,11.67,1
0060.8031,11.67,1
0060.9669,11.67,1
0061.1308,11.67,1
0061.2947,11.67,1
0061.4586,11.67,1
0061.6225,11.68,1
0061.7864,11.68,1
0061.9503,11.68,1
0062.1142,11.68,1
0062.2781,11.68,1
0062.4420,11.68,1
0062.6058,11.67,1
0062.7697,11.68,1
0062.9336,11.67,1
0063.0975,11.67,1
0063.2614,11.67,1
0063.4253,11.67,1
0063.5892,11.67,1
0063.7531,11.67,1
0063.9170,11.67,1
0064.0809,11.66,1
0064.2447,11.66,1
0064.4086,11.66,1
0064.5725,11.67,1
0064.7364,11.67,1
0064.9003,11.67,1
0065.0642,11.67,1
0065.2281,11.67,1
0065.3920,11.67,1
0065.5559,11.67,1
0065.7197,11.67,1
0065.8836,11.67,1
0066.0475,11.67,1
0066.2114,11.68,1
0066.3753,11.68,1
0066.5392,11.68,1
0066.7031,11.68,1
0066.8670,11.68,1
0067.0309,11.69,1
0067.1948,11.69,1
0067.3586,11.69,1
0067.5225,11.69,1
0067.6864,11.70,1
0067.8503,11.70,1
0068.0142,11.70,1
0068.1781,11.70,1
0068.3420,11.70,1
0068.5059,11.70,1
0068.6698,11.71,1
0068.8337,11.71,1
0068.9975,11.71,1
0069.1614,11.71,1
0069.3253,11.71,1
0069.4892,11.71,1
0069.6531,11.71,1
0069.8170,11.71,1
0069.9809,11.71,1
0070.1448,11.71,1
0070.3087,11.72,1
0070.4725,11.72,1
0070.6364,11.72,1
0070.8003,11.72,1
0070.9642,11.72,1
0071.1281,11.72,1
0071.2920,11.72,1
0071.4559,11.72,1
0071.6198,11.72,1
0071.7837,11.72,1
0071.9476,11.73,1
0072.1114,11.73,1
0072.2753,11.73,1
0072.4392,11.73,1
0072.6031,11.73,1
0072.7670,11.73,1
0072.9309,11.74,1
0073.0948,11.74,1
0073.2587,11.73,1
0073.4226,11.73,1
0073.5865,11.73,1
0073.7503,11.74,1
0073.9142,11.74,1
0074.0781,11.74,1
0074.2420,11.73,1
0074.4059,11.74,1
0074.5698,11.74,1
0074.7337,11.75,1
0074.8976,11.75,1
0075.0615,11.75,1
0075.2253,11.75,1
0075.3892,11.75,1
0075.5531,11.75,1
0075.7170,11.75,1
0075.8809,11.75,1
0076.0448,11.75,1
0076.2087,11.75,1
0076.3726,11.75,1
0076.5365,11.75,1
0076.7004,11.75,1
0076.8642,11.75,1
0077.0281,11.75,1
0077.1920,11.76,1
0077.3559,11.76,1
0077.5198,11.76,1
0077.6837,11.76,1
0077.8476,11.76,1
0078.0115,11.77,1
0078.1754,11.77,1
0078.3393,11.77,1
0078.5031,11.77,1
0078.6670,11.77,1
0078.8309,11.77,1
0078.9948,11.77,1
0079.1587,11.77,1
0079.3226,11.76,1
0079.4865,11.76,1
0079.6504,11.76,1
0079.8143,11.76,1
0079.9781,11.76,1
0080.1420,11.77,1
0080.3059,11.76,1
0080.4698,11.76,1
0080.6337,11.77,1
0080.7976,11.77,1
0080.9615,11.76,1
0081.1254,11.76,1
0081.2893,11.77,1
0081.4532,11.77,1
0081.6170,11.77,1
0081.7809,11.77,1
0081.9448,11.77,1
0082.1087,11.77,1
0082.2726,11.77,1
0082.4365,11.78,1
0082.6004,11.77,1
0082.7643,11.77,1
0082.9282,11.77,1
0083.0921,11.77,1
0083.2559,11.77,1
0083.4198,11.77,1
0083.5837,11.77,1
0083.7476,11.77,1
0083.9115,11.77,1
0084.0754,11.77,1
0084.2393,11.77,1
0084.4032,11.77,1
0084.5671,11.77,1
0084.7309,11.77,1
0084.8948,11.77,1
0085.0587,11.77,1
0085.2226,11.77,1
0085.3865,11.77,1
0085.5504,11.77,1
0085.7143,11.77,1
0085.8782,11.77,1
0086.0421,11.77,1
0086.2060,11.77,1
0086.3698,11.77,1
0086.5337,11.77,1
0086.6976,11.76,1
0086.8615,11.76,1
0087.0254,11.76,1
0087.1893,11.76,1
0087.3532,11.76,1
0087.5171,11.77,1
0087.6810,11.76,1
0087.8449,11.76,1
0088.0087,11.76,1
0088.1726,11.76,1
0088.3365,11.76,1
0088.5004,11.76,1
0088.6643,11.76,1
0088.8282,11.75,1
0088.9921,11.75,1
0089.1560,11.75,1
0089.3199,11.75,1
0089.4837,11.74,1
0089.6476,11.74,1
0089.8115,11.74,1
0089.9754,11.74,1
0090.1393,11.74,1
0090.3032,11.74,1
0090.4671,11.74,1
0090.6310,11.74,1
0090.7949,11.74,1
0090.9588,11.74,1
0091.1226,11.73,1
0091.2865,11.73,1
0091.4504,11.73,1
0091.6143,11.73,1
0091.7782,11.73,1
0091.9421,11.73,1
0092.1060,11.73,1
0092.2699,11.73,1
0092.4338,11.73,1
0092.5977,11.73,1
0092.7615,11.72,1
0092.9254,11.72,1
0093.0893,11.72,1
0093.2532,11.72,1
0093.4171,11.72,1
0093.5810,11.71,1
0093.7449,11.71,1
0093.9088,11.71,1
0094.0727,11.70,1
0094.2365,11.71,1
0094.4004,11.70,1
0094.5643,11.70,1
0094.7282,11.70,1
0094.8921,11.69,1
0095.0560,11.69,1
0095.2199,11.69,1
0095.3838,11.69,1
0095.5477,11.69,1
0095.7116,11.69,1
0095.8754,11.68,1
0096.0393,11.68,1
0096.2032,11.67,1
0096.3671,11.67,1
0096.5310,11.67,1
0096.6949,11.66,1
0096.8588,11.66,1
0097.0227,11.66,1
0097.1866,11.66,1
0097.3505,11.66,1
0097.5143,11.66,1
0097.6782,11.66,1
0097.8421,11.65,1
0098.0060,11.65,1
0098.1699,11.65,1
0098.3338,11.65,1
0098.4977,11.65,1
0098.6616,11.65,1
0098.8255,11.65,1
0098.9893,11.65,1
0099.1532,11.64,1
0099.3171,11.65,1
0099.4810,11.64,1
0099.6449,11.63,1
0099.8088,11.63,1
0099.9727,11.63,1
0100.1366,11.63,1
0100.3005,11.63,1
0100.4644,11.63,1
0100.6282,11.63,1
0100.7921,11.64,1
0100.9560,11.64,1
0101.1199,11.64,1
0101.2838,11.64,1
0101.4477,11.64,1
0101.6116,11.64,1
0101.7755,11.64,1
0101.9394,11.64,1
0102.1033,11.64,1
0102.2671,11.64,1
0102.4310,11.64,1
0102.5949,11.64,1
0102.7588,11.65,1
0102.9227,11.65,1
0103.0866,11.64,1
0103.2505,11.64,1
0103.4144,11.64,1
0103.5783,11.65,1
0103.7421,11.65,1
0103.9060,11.65,1
0104.0699,11.65,1
0104.2338,11.64,1
0104.3977,11.65,1
0104.5616,11.65,1
0104.7255,11.65,1
0104.8894,11.64,1
0105.0533,11.64,1
0105.2172,11.65,1
0105.3810,11.65,1
0105.5449,11.65,1
0105.7088,11.65,1
0105.8727,11.65,1
0106.0366,11.65,1
0106.2005,11.65,1
0106.3644,11.65,1
0106.5283,11.64,1
0106.6922,11.64,1
0106.8561,11.64,1
0107.0199,11.64,1
0107.1838,11.64,1
0107.3477,11.64,1
0107.5116,11.64,1
0107.6755,11.64,1
0107.8394,11.64,1
0108.0033,11.64,1
0108.1672,11.64,1
0108.3311,11.64,1
0108.4949,11.64,1
0108.6588,11.64,1
0108.8227,11.64,1
0108.9866,11.64,1
0109.1505,11.63,1
0109.3144,11.63,1
0109.4783,11.63,1
0109.6422,11.63,1
0109.8061,11.63,1
0109.9700,11.63,1
0110.1338,11.63,1
0110.2977,11.63,1
0110.4616,11.63,1
0110.6255,11.63,1
0110.7894,11.63,1
0110.9533,11.63,1
0111.1172,11.63,1
0111.2811,11.63,1
0111.4450,11.63,1
0111.6089,11.63,1
0111.7727,11.63,1
0111.9366,11.63,1
0112.1005,11.63,1
0112.2644,11.63,1
0112.4283,11.63,1
0112.5922,11.62,1
0112.7561,11.62,1
0112.9200,11.62,1
0113.0839,11.62,1
0113.2477,11.62,1
0113.4116,11.62,1
0113.5755,11.62,1
0113.7394,11.62,1
0113.9033,11.62,1
0114.0672,11.62,1
0114.2311,11.62,1
0114.3950,11.61,1
0114.5589,11.61,1
0114.7228,11.61,1
0114.8866,11.61,1
0115.0505,11.61,1
0115.2144,11.61,1
0115.3783,11.60,1
0115.5422,11.60,1
0115.7061,11.60,1
0115.8700,11.60,1
0116.0339,11.60,1
0116.1978,11.60,1
0116.3616,11.60,1
0116.5255,11.60,1
0116.6894,11.60,1
0116.8533,11.60,1
0117.0172,11.59,1
0117.1811,11.59,1
0117.3450,11.59,1
0117.5089,11.59,1
0117.6728,11.60,1
0117.8367,11.60,1
0118.0005,11.60,1
0118.1644,11.60,1
0118.3283,11.60,1
0118.4922,11.60,1
0118.6561,11.60,1
0118.8200,11.60,1
0118.9839,11.60,1
0119.1478,11.60,1
0119.3117,11.60,1
0119.4756,11.60,1
0119.6394,11.60,1
0119.8033,11.60,1
0119.9672,11.60,1
0120.1311,11.60,1
0120.2950,11.60,1
0120.4589,11.60,1
0120.6228,11.60,1
0120.7867,11.60,1
0120.9506,11.60,1
0121.1144,11.60,1
0121.2783,11.61,1
0121.4422,11.61,1
0121.6061,11.61,1
0121.7700,11.61,1
0121.9339,11.61,1
0122.0978,11.61,1
0122.2617,11.61,1
0122.4256,11.61,1
0122.5895,11.61,1
0122.7533,11.61,1
0122.9172,11.61,1
0123.0811,11.61,1
0123.2450,11.61,1
0123.4089,11.61,1
0123.5728,11.61,1
0123.7367,11.61,1
0123.9006,11.61,1
0124.0645,11.61,1
0124.2284,11.62,1
0124.3922,11.62,1
0124.5561,11.62,1
0124.7200,11.62,1
0124.8839,11.61,1
0125.0478,11.62,1
0125.2117,11.62,1
0125.3756,11.62,1
0125.5395,11.62,1
0125.7034,11.62,1
0125.8672,11.62,1
0126.0311,11.62,1
0126.1950,11.62,1
0126.3589,11.62,1
0126.5228,11.62,1
0126.6867,11.62,1
0126.8506,11.62,1
0127.0145,11.63,1
0127.1784,11.63,1
0127.3423,11.63,1
0127.5061,11.63,1
0127.6700,11.63,1
0127.8339,11.63,1
0127.9978,11.64,1
0128.1617,11.64,1
0128.3256,11.64,1
0128.4895,11.64,1
0128.6534,11.64,1
0128.8173,11.64,1
0128.9812,11.64,1
0129.1450,11.64,1
0129.3089,11.64,1
0129.4728,11.64,1
0129.6367,11.64,1
0129.8006,11.64,1
0129.9645,11.64,1
0130.1284,11.64,1
0130.2923,11.64,1
0130.4562,11.64,1
0130.6200,11.64,1
0130.7839,11.64,1
0130.9478,11.64,1
0131.1117,11.64,1
0131.2756,11.64,1
0131.4395,11.64,1
0131.6034,11.64,1
0131.7673,11.64,1
0131.9312,11.65,1
0132.0951,11.65,1
0132.2589,11.65,1
0132.4228,11.65,1
0132.5867,11.65,1
0132.7506,11.65,1
0132.9145,11.65,1
0133.0784,11.65,1
0133.2423,11.65,1
0133.4062,11.64,1
0133.5701,11.65,1
0133.7340,11.65,1
0133.8978,11.65,1
0134.0617,11.65,1
0134.2256,11.65,1
0134.3895,11.65,1
0134.5534,11.65,1
0134.7173,11.65,1
0134.8812,11.66,1
0135.0451,11.66,1
0135.2090,11.65,1
0135.3728,11.65,1
0135.5367,11.66,1
0135.7006,11.66,1
0135.8645,11.66,1
0136.0284,11.66,1
0136.1923,11.66,1
0136.3562,11.66,1
0136.5201,11.66,1
0136.6840,11.66,1
0136.8479,11.66,1
0137.0117,11.66,1
0137.1756,11.66,1
0137.3395,11.66,1
0137.5034,11.66,1
0137.6673,11.67,1
0137.8312,11.67,1
0137.9951,11.67,1
0138.1590,11.67,1
0138.3229,11.67,1
0138.4868,11.67,1
0138.6506,11.67,1
0138.8145,11.67,1
0138.9784,11.68,1
0139.1423,11.68,1
0139.3062,11.68,1
0139.4701,11.68,1
0139.6340,11.68,1
0139.7979,11.68,1
0139.9618,11.68,1
0140.1256,11.68,1
0140.2895,11.68,1
0140.4534,11.68,1
0140.6173,11.69,1
0140.7812,11.68,1
0140.9451,11.68,1
0141.1090,11.69,1
0141.2729,11.69,1
0141.4368,11.69,1
0141.6007,11.70,1
0141.7645,11.70,1
0141.9284,11.70,1
0142.0923,11.70,1
0142.2562,11.70,1
0142.4201,11.70,1
0142.5840,11.70,1
0142.7479,11.70,1
0142.9118,11.70,1
0143.0757,11.71,1
0143.2396,11.71,1
0143.4034,11.71,1
0143.5673,11.71,1
0143.7312,11.71,1
0143.8951,11.72,1
0144.0590,11.72,1
0144.2229,11.72,1
0144.3868,11.72,1
0144.5507,11.72,1
0144.7146,11.73,1
0144.8784,11.73,1
0145.0423,11.73,3
0145.2062,11.73,3
0145.3701,11.73,3
0145.5340,11.73,3
0145.6979,11.73,3
0145.8618,11.73,3
0146.0257,11.73,3
0146.1896,11.73,3
0146.3535,11.73,3
0146.5173,11.73,3
0146.6812,11.73,3
0146.8451,11.73,3
0147.0090,11.73,3
0147.1729,11.73,3
0147.3368,11.73,3
0147.5007,11.73,3
0147.6646,11.73,3
0147.8285,11.73,3
0147.9924,11.73,3
0148.1562,11.73,3
0148.3201,11.73,3
0148.4840,11.73,3
0148.6479,11.73,3
0148.8118,11.73,3
0148.9757,11.73,3
0149.1396,11.73,3
0149.3035,11.73,3
0149.4674,11.72,3
0149.6312,11.72,3
0149.7951,11.72,3
0149.9590,11.72,3
0150.1229,11.72,3
0150.2868,11.72,3
0150.4507,11.72,3
0150.6146,11.72,3
0150.7785,11.73,3
0150.9424,11.73,3
0151.1063,11.72,3
0151.2701,11.72,3
0151.4340,11.73,3
0151.5979,11.73,3
0151.7618,11.73,3
0151.9257,11.73,3
0152.0896,11.73,3
0152.2535,11.73,3
0152.4174,11.73,3
0152.5813,11.73,3
0152.7452,11.73,3
0152.9090,11.72,3
0153.0729,11.72,3
0153.2368,11.72,3
0153.4007,11.73,3
0153.5646,11.73,3
0153.7285,11.73,3
0153.8924,11.73,3
0154.0563,11.73,3
0154.2202,11.73,3
0154.3840,11.73,3
0154.5479,11.73,3
0154.7118,11.73,3
0154.8757,11.73,3
0155.0396,11.74,3
0155.2035,11.74,3
0155.3674,11.74,3
0155.5313,11.74,3
0155.6952,11.74,3
0155.8591,11.74,3
0156.0229,11.74,3
0156.1868,11.74,3
0156.3507,11.73,3
0156.5146,11.73,3
0156.6785,11.73,3
0156.8424,11.74,3
0157.0063,11.74,3
0157.1702,11.74,3
0157.3341,11.74,3
0157.4980,11.74,3
0157.6618,11.75,3
0157.8257,11.75,3
0157.9896,11.75,3
0158.1535,11.75,3
0158.3174,11.75,3
0158.4813,11.75,3
0158.6452,11.75,3
0158.8091,11.75,3
0158.9730,11.75,3
0159.1368,11.75,3
0159.3007,11.75,3
0159.4646,11.75,3
0159.6285,11.75,3
0159.7924,11.75,3
0159.9563,11.75,3
0160.1202,11.75,3
0160.2841,11.75,3
0160.4480,11.75,3
0160.6119,11.75,3
0160.7757,11.75,3
0160.9396,11.75,3
0161.1035,11.75,3
0161.2674,11.74,3
0161.4313,11.74,3
0161.5952,11.74,3
0161.7591,11.74,3
0161.9230,11.74,3
0162.0869,11.74,3
0162.2508,11.74,3
0162.4146,11.75,3
0162.5785,11.75,3
0162.7424,11.75,3
0162.9063,11.74,3
0163.0702,11.74,3
0163.2341,11.73,3
0163.3980,11.73,3
0163.5619,11.74,3
0163.7258,11.74,3
0163.8896,11.74,3
0164.0535,11.74,3
0164.2174,11.74,3
0164.3813,11.74,3
0164.5452,11.74,3
0164.7091,11.74,3
0164.8730,11.74,3
0165.0369,11.74,3
0165.2008,11.74,3
0165.3647,11.74,3
0165.5285,11.74,3
0165.6924,11.74,3
0165.8563,11.74,3
0166.0202,11.74,3
0166.1841,11.74,3
0166.3480,11.74,3
0166.5119,11.73,3
0166.6758,11.73,3
0166.8397,11.73,3
0167.0036,11.73,3
0167.1674,11.74,3
0167.3313,11.74,3
0167.4952,11.74,3
0167.6591,11.74,3
0167.8230,11.74,3
0167.9869,11.74,3
0168.1508,11.74,3
0168.3147,11.73,3
0168.4786,11.73,3
0168.6424,11.74,3
0168.8063,11.74,3
0168.9702,11.74,3
0169.1341,11.74,3
0169.2980,11.74,3
0169.4619,11.74,3
0169.6258,11.74,3
0169.7897,11.74,3
0169.9536,11.74,3
0170.1175,11.74,3
0170.2813,11.74,3
0170.4452,11.74,3
0170.6091,11.74,3
0170.7730,11.75,3
0170.9369,11.75,3
0171.1008,11.75,3
0171.2647,11.75,3
0171.4286,11.75,3
0171.5925,11.75,3
0171.7564,11.75,3
0171.9202,11.75,3
0172.0841,11.75,3
0172.2480,11.75,3
0172.4119,11.75,3
0172.5758,11.75,3
0172.7397,11.75,3
0172.9036,11.75,3
0173.0675,11.75,3
0173.2314,11.75,3
0173.3952,11.74,3
0173.5591,11.74,3
0173.7230,11.74,3
0173.8869,11.74,3
0174.0508,11.74,3
0174.2147,11.74,3
0174.3786,11.74,3
0174.5425,11.74,3
0174.7064,11.74,3
0174.8703,11.74,3
0175.0341,11.74,3
0175.1980,11.74,3
0175.3619,11.74,3
0175.5258,11.74,3
0175.6897,11.74,3
0175.8536,11.73,3
0176.0175,11.73,3
0176.1814,11.73,3
0176.3453,11.73,3
0176.5092,11.72,3
0176.6730,11.72,3
0176.8369,11.71,3
0177.0008,11.71,3
0177.1647,11.71,3
0177.3286,11.71,3
0177.4925,11.71,3
0177.6564,11.71,3
0177.8203,11.71,3
0177.9842,11.71,3
0178.1480,11.70,3
0178.3119,11.70,3
0178.4758,11.70,3
0178.6397,11.70,3
0178.8036,11.70,3
0178.9675,11.70,3
0179.1314,11.69,3
0179.2953,11.69,3
0179.4592,11.69,3
0179.6231,11.69,3
0179.7869,11.69,3
0179.9508,11.69,3
0180.1147,11.68,3
0180.2786,11.68,3
0180.4425,11.68,3
0180.6064,11.68,3
0180.7703,11.69,3
0180.9342,11.68,3
0181.0981,11.68,3
0181.2620,11.68,3
0181.4258,11.68,3
0181.5897,11.69,3
0181.7536,11.68,3
0181.9175,11.68,3
0182.0814,11.68,3
0182.2453,11.69,3
0182.4092,11.69,3
0182.5731,11.69,3
0182.7370,11.69,3
0182.9008,11.69,3
0183.0647,11.69,3
0183.2286,11.69,3
0183.3925,11.69,3
0183.5564,11.68,3
0183.7203,11.68,3
0183.8842,11.68,3
0184.0481,11.68,3
0184.2120,11.68,3
0184.3759,11.69,3
0184.5397,11.69,3
0184.7036,11.69,3
0184.8675,11.69,3
0185.0314,11.69,3
0185.1953,11.69,3
0185.3592,11.69,3
0185.5231,11.69,3
0185.6870,11.69,3
0185.8509,11.69,3
0186.0148,11.69,3
0186.1786,11.68,3
0186.3425,11.68,3
0186.5064,11.68,3
0186.6703,11.68,3
0186.8342,11.68,3
0186.9981,11.68,3
0187.1620,11.67,3
0187.3259,11.67,3
0187.4898,11.67,3
0187.6536,11.67,3
0187.8175,11.67,3
0187.9814,11.67,3
0188.1453,11.67,3
0188.3092,11.67,3
0188.4731,11.67,3
0188.6370,11.67,3
0188.8009,11.67,3
0188.9648,11.67,3
0189.1287,11.67,3
0189.2925,11.66,3
0189.4564,11.66,3
0189.6203,11.66,3
0189.7842,11.66,3
0189.9481,11.66,3
0190.1120,11.66,3
0190.2759,11.66,3
0190.4398,11.66,3
