Time[s],Rotational_speed[rpm],Status
0172.9036,09.71,3
0173.0675,09.71,3
0173.2314,09.71,3
0173.3952,09.71,3
0173.5591,09.71,3
0173.7230,09.70,3
0173.8869,09.70,3
0174.0508,09.69,3
0174.2147,09.69,3
0174.3786,09.69,3
0174.5425,09.68,3
0174.7064,09.68,3
0174.8703,09.68,3
0175.0341,09.67,3
0175.1980,09.67,3
0175.3619,09.67,3
0175.5258,09.67,3
0175.6897,09.67,3
0175.8536,09.66,3
0176.0175,09.66,3
0176.1814,09.66,3
0176.3453,09.65,3
0176.5092,09.65,3
0176.6730,09.65,3
0176.8369,09.64,3
0177.0008,09.64,3
0177.1647,09.64,3
0177.3286,09.64,3
0177.4925,09.64,3
0177.6564,09.64,3
0177.8203,09.64,3
0177.9842,09.63,3
0178.1480,09.63,3
0178.3119,09.62,1
0178.4758,09.62,1
0178.6397,09.61,1
0178.8036,09.61,1
0178.9675,09.61,1
0179.1314,09.61,1
0179.2953,09.61,1
0179.4592,09.61,1
0179.6231,09.61,1
0179.7869,09.61,1
0179.9508,09.61,1
0180.1147,09.61,1
0180.2786,09.60,1
0180.4425,09.60,1
0180.6064,09.59,1
0180.7703,09.59,1
0180.9342,09.58,1
0181.0981,09.58,1
0181.2620,09.58,1
0181.4258,09.58,1
0181.5897,09.58,1
0181.7536,09.57,1
0181.9175,09.57,1
0182.0814,09.57,1
0182.2453,09.57,1
0182.4092,09.57,1
0182.5731,09.56,1
0182.7370,09.56,1
0182.9008,09.56,1
0183.0647,09.55,1
0183.2286,09.55,1
0183.3925,09.55,1
0183.5564,09.54,1
0183.7203,09.54,1
0183.8842,09.54,1
0184.0481,09.54,1
0184.2120,09.54,1
0184.3759,09.53,1
0184.5397,09.53,1
0184.7036,09.52,1
0184.8675,09.52,1
0185.0314,09.51,1
0185.1953,09.51,1
0185.3592,09.50,1
0185.5231,09.50,1
0185.6870,09.50,1
0185.8509,09.50,1
0186.0148,09.49,1
0186.1786,09.49,1
0186.3425,09.49,1
0186.5064,09.49,1
0186.6703,09.48,1
0186.8342,09.48,1
0186.9981,09.47,1
0187.1620,09.47,1
0187.3259,09.47,1
0187.4898,09.46,1
0187.6536,09.46,1
0187.8175,09.45,1
0187.9814,09.45,1
0188.1453,09.44,1
0188.3092,09.44,1
0188.4731,09.44,1
0188.6370,09.43,1
0188.8009,09.43,1
0188.9648,09.43,1
0189.1287,09.43,1
0189.2925,09.42,1
0189.4564,09.42,1
0189.6203,09.41,1
0189.7842,09.41,1
0189.9481,09.41,1
0190.1120,09.40,1
0190.2759,09.40,1
0190.4398,09.40,1
