Time[s],Rotational_speed[rpm],Status
0064.4086,11.02,3
0064.5725,11.02,3
0064.7364,11.01,3
0064.9003,11.01,3
0065.0642,11.01,3
0065.2281,11.00,3
0065.3920,11.00,3
0065.5559,11.00,3
0065.7197,11.00,3
0065.8836,11.00,3
0066.0475,11.00,3
0066.2114,10.99,3
0066.3753,10.99,3
0066.5392,10.99,3
0066.7031,10.98,3
0066.8670,10.98,3
0067.0309,10.97,3
0067.1948,10.97,3
0067.3586,10.97,3
0067.5225,10.97,3
0067.6864,10.97,3
0067.8503,10.96,3
0068.0142,10.96,3
0068.1781,10.95,3
0068.3420,10.95,3
0068.5059,10.95,3
0068.6698,10.94,3
0068.8337,10.94,3
0068.9975,10.93,3
0069.1614,10.93,3
0069.3253,10.93,3
0069.4892,10.93,3
0069.6531,10.92,3
0069.8170,10.92,3
0069.9809,10.91,3
0070.1448,10.91,3
0070.3087,10.91,3
0070.4725,10.90,3
0070.6364,10.90,3
0070.8003,10.89,3
0070.9642,10.89,3
0071.1281,10.88,3
0071.2920,10.88,3
0071.4559,10.87,3
0071.6198,10.87,3
0071.7837,10.87,3
0071.9476,10.86,3
0072.1114,10.86,3
0072.2753,10.86,3
0072.4392,10.85,3
0072.6031,10.85,3
0072.7670,10.84,3
0072.9309,10.84,3
0073.0948,10.83,3
0073.2587,10.83,3
0073.4226,10.83,3
0073.5865,10.82,3
0073.7503,10.82,3
0073.9142,10.81,3
0074.0781,10.81,3
0074.2420,10.80,3
0074.4059,10.80,3
0074.5698,10.79,3
0074.7337,10.79,3
0074.8976,10.78,3
0075.0615,10.78,3
0075.2253,10.77,3
0075.3892,10.77,3
0075.5531,10.76,3
0075.7170,10.75,3
0075.8809,10.75,3
0076.0448,10.74,3
0076.2087,10.74,3
0076.3726,10.74,3
0076.5365,10.73,3
0076.7004,10.73,3
0076.8642,10.72,3
0077.0281,10.72,3
0077.1920,10.71,3
0077.3559,10.71,3
0077.5198,10.70,3
0077.6837,10.70,3
0077.8476,10.69,3
0078.0115,10.69,3
0078.1754,10.68,3
0078.3393,10.68,3
0078.5031,10.68,3
0078.6670,10.67,3
0078.8309,10.67,3
0078.9948,10.66,3
0079.1587,10.66,3
0079.3226,10.65,3
0079.4865,10.65,3
0079.6504,10.64,3
0079.8143,10.64,3
0079.9781,10.64,3
0080.1420,10.63,3
0080.3059,10.63,3
0080.4698,10.62,3
0080.6337,10.62,3
0080.7976,10.61,3
0080.9615,10.61,3
0081.1254,10.60,3
0081.2893,10.59,3
0081.4532,10.59,3
0081.6170,10.58,3
0081.7809,10.58,3
0081.9448,10.57,3
0082.1087,10.57,3
0082.2726,10.57,3
0082.4365,10.56,3
0082.6004,10.56,3
0082.7643,10.55,3
0082.9282,10.55,3
0083.0921,10.54,3
0083.2559,10.53,3
0083.4198,10.53,3
0083.5837,10.52,3
0083.7476,10.52,3
0083.9115,10.52,3
0084.0754,10.51,3
0084.2393,10.51,3
0084.4032,10.50,3
0084.5671,10.50,3
0084.7309,10.50,3
0084.8948,10.49,3
0085.0587,10.49,3
0085.2226,10.48,3
0085.3865,10.48,3
0085.5504,10.48,3
0085.7143,10.47,3
0085.8782,10.47,3
0086.0421,10.47,3
0086.2060,10.46,3
0086.3698,10.46,3
0086.5337,10.46,3
0086.6976,10.46,3
0086.8615,10.45,3
0087.0254,10.45,3
0087.1893,10.45,3
0087.3532,10.45,3
0087.5171,10.45,3
0087.6810,10.44,3
0087.8449,10.44,3
0088.0087,10.44,3
0088.1726,10.44,3
0088.3365,10.44,3
0088.5004,10.43,3
0088.6643,10.43,3
0088.8282,10.43,3
0088.9921,10.43,3
0089.1560,10.43,3
0089.3199,10.43,3
0089.4837,10.43,3
0089.6476,10.43,3
0089.8115,10.42,3
0089.9754,10.42,3
0090.1393,10.42,3
0090.3032,10.42,3
0090.4671,10.42,3
0090.6310,10.42,3
0090.7949,10.42,3
0090.9588,10.42,3
0091.1226,10.42,3
0091.2865,10.42,3
0091.4504,10.42,3
0091.6143,10.41,3
0091.7782,10.41,3
0091.9421,10.41,3
0092.1060,10.41,3
0092.2699,10.41,3
0092.4338,10.41,3
0092.5977,10.41,3
0092.7615,10.41,3
0092.9254,10.41,3
0093.0893,10.41,3
0093.2532,10.41,3
0093.4171,10.41,3
0093.5810,10.41,3
0093.7449,10.41,3
0093.9088,10.41,3
0094.0727,10.41,3
0094.2365,10.41,3
0094.4004,10.41,3
0094.5643,10.41,3
0094.7282,10.41,3
0094.8921,10.42,3
0095.0560,10.42,3
0095.2199,10.42,3
0095.3838,10.42,3
0095.5477,10.42,3
0095.7116,10.42,3
0095.8754,10.43,3
0096.0393,10.43,3
0096.2032,10.43,3
0096.3671,10.44,3
0096.5310,10.44,3
0096.6949,10.44,3
0096.8588,10.45,3
0097.0227,10.45,3
0097.1866,10.46,3
0097.3505,10.46,3
0097.5143,10.47,3
0097.6782,10.47,3
0097.8421,10.47,3
0098.0060,10.48,3
0098.1699,10.48,3
0098.3338,10.49,3
0098.4977,10.49,3
0098.6616,10.50,3
0098.8255,10.51,3
0098.9893,10.51,3
0099.1532,10.52,3
0099.3171,10.52,3
0099.4810,10.53,3
0099.6449,10.54,3
0099.8088,10.54,3
0099.9727,10.55,3
0100.1366,10.55,3
0100.3005,10.56,3
0100.4644,10.56,3
0100.6282,10.58,3
0100.7921,10.58,3
0100.9560,10.59,3
0101.1199,10.59,3
0101.2838,10.60,3
0101.4477,10.61,3
0101.6116,10.61,3
0101.7755,10.63,3
0101.9394,10.63,3
0102.1033,10.64,3
0102.2671,10.65,3
0102.4310,10.66,3
0102.5949,10.67,3
0102.7588,10.68,3
0102.9227,10.69,3
0103.0866,10.69,3
0103.2505,10.70,3
0103.4144,10.70,3
0103.5783,10.71,3
0103.7421,10.72,3
0103.9060,10.72,3
0104.0699,10.73,3
0104.2338,10.74,3
0104.3977,10.75,3
0104.5616,10.75,3
0104.7255,10.76,3
0104.8894,10.77,3
0105.0533,10.77,3
0105.2172,10.78,3
0105.3810,10.78,3
0105.5449,10.79,3
0105.7088,10.80,3
0105.8727,10.80,3
0106.0366,10.81,3
0106.2005,10.82,3
0106.3644,10.83,3
0106.5283,10.83,3
0106.6922,10.84,3
0106.8561,10.84,3
0107.0199,10.85,3
0107.1838,10.86,3
0107.3477,10.86,3
0107.5116,10.87,3
0107.6755,10.87,3
0107.8394,10.88,3
0108.0033,10.88,3
0108.1672,10.89,3
0108.3311,10.90,3
0108.4949,10.90,3
0108.6588,10.91,3
0108.8227,10.91,3
0108.9866,10.92,3
0109.1505,10.93,3
0109.3144,10.93,3
0109.4783,10.93,3
0109.6422,10.94,3
0109.8061,10.94,3
0109.9700,10.95,3
0110.1338,10.95,3
0110.2977,10.96,3
0110.4616,10.96,3
0110.6255,10.97,3
0110.7894,10.97,3
0110.9533,10.98,3
0111.1172,10.98,3
0111.2811,10.99,3
0111.4450,10.99,3
0111.6089,11.00,3
0111.7727,11.00,3
0111.9366,11.01,3
0112.1005,11.01,3
0112.2644,11.02,3
0112.4283,11.02,3
0112.5922,11.03,3
0112.7561,11.04,3
0112.9200,11.04,3
0113.0839,11.05,3
0113.2477,11.05,3
0113.4116,11.05,3
0113.5755,11.06,3
0113.7394,11.06,3
0113.9033,11.07,3
0114.0672,11.07,3
0114.2311,11.07,3
0114.3950,11.08,3
0114.5589,11.08,3
0114.7228,11.09,3
0114.8866,11.09,3
0115.0505,11.09,3
0115.2144,11.09,3
0115.3783,11.10,3
0115.5422,11.10,3
0115.7061,11.11,3
0115.8700,11.11,3
0116.0339,11.12,3
0116.1978,11.12,3
0116.3616,11.12,3
0116.5255,11.13,3
0116.6894,11.13,3
0116.8533,11.13,3
0117.0172,11.14,3
0117.1811,11.14,3
0117.3450,11.14,3
0117.5089,11.14,3
0117.6728,11.15,3
0117.8367,11.15,3
0118.0005,11.15,3
0118.1644,11.16,3
0118.3283,11.16,3
0118.4922,11.16,3
0118.6561,11.16,3
0118.8200,11.17,3
0118.9839,11.17,3
0119.1478,11.18,3
0119.3117,11.18,3
0119.4756,11.18,3
0119.6394,11.18,3
0119.8033,11.18,3
0119.9672,11.18,3
0120.1311,11.18,3
0120.2950,11.18,3
0120.4589,11.18,3
0120.6228,11.19,3
0120.7867,11.19,3
0120.9506,11.19,3
0121.1144,11.19,3
0121.2783,11.20,3
0121.4422,11.20,3
0121.6061,11.20,3
0121.7700,11.20,3
0121.9339,11.20,3
0122.0978,11.20,3
0122.2617,11.20,3
0122.4256,11.20,3
0122.5895,11.20,3
0122.7533,11.21,3
0122.9172,11.21,3
0123.0811,11.21,3
0123.2450,11.21,3
0123.4089,11.21,3
0123.5728,11.21,3
0123.7367,11.21,3
0123.9006,11.21,3
0124.0645,11.21,3
0124.2284,11.21,3
0124.3922,11.21,3
0124.5561,11.22,3
0124.7200,11.22,3
0124.8839,11.22,3
0125.0478,11.21,3
0125.2117,11.21,3
0125.3756,11.21,3
0125.5395,11.21,3
0125.7034,11.21,3
0125.8672,11.21,3
0126.0311,11.21,3
0126.1950,11.21,3
0126.3589,11.21,3
0126.5228,11.21,3
0126.6867,11.21,3
0126.8506,11.21,3
0127.0145,11.21,3
0127.1784,11.21,3
0127.3423,11.21,3
0127.5061,11.21,3
0127.6700,11.21,3
0127.8339,11.21,3
0127.9978,11.21,3
0128.1617,11.21,3
0128.3256,11.20,3
0128.4895,11.20,3
0128.6534,11.20,3
0128.8173,11.20,3
0128.9812,11.21,3
0129.1450,11.20,3
0129.3089,11.20,3
0129.4728,11.20,3
0129.6367,11.20,3
0129.8006,11.21,3
0129.9645,11.21,3
0130.1284,11.21,3
0130.2923,11.20,3
0130.4562,11.20,3
0130.6200,11.20,3
0130.7839,11.20,3
0130.9478,11.20,3
0131.1117,11.20,3
0131.2756,11.19,3
0131.4395,11.19,3
0131.6034,11.19,3
0131.7673,11.19,3
0131.9312,11.20,3
0132.0951,11.20,3
0132.2589,11.20,3
0132.4228,11.20,3
0132.5867,11.20,3
0132.7506,11.20,3
0132.9145,11.19,3
0133.0784,11.20,3
0133.2423,11.20,3
0133.4062,11.20,3
0133.5701,11.20,3
0133.7340,11.20,3
0133.8978,11.20,3
0134.0617,11.20,3
0134.2256,11.20,3
0134.3895,11.20,3
0134.5534,11.20,3
0134.7173,11.20,3
0134.8812,11.20,3
0135.0451,11.20,3
0135.2090,11.20,3
0135.3728,11.20,3
0135.5367,11.20,3
0135.7006,11.20,3
0135.8645,11.20,3
0136.0284,11.21,3
0136.1923,11.21,3
0136.3562,11.21,3
0136.5201,11.21,3
0136.6840,11.21,3
0136.8479,11.21,3
0137.0117,11.21,3
0137.1756,11.21,3
0137.3395,11.21,3
0137.5034,11.21,3
0137.6673,11.21,3
0137.8312,11.21,3
0137.9951,11.21,3
0138.1590,11.21,3
0138.3229,11.21,3
0138.4868,11.21,3
0138.6506,11.21,3
0138.8145,11.21,3
0138.9784,11.22,3
0139.1423,11.22,3
0139.3062,11.22,3
0139.4701,11.22,3
0139.6340,11.22,3
0139.7979,11.22,3
0139.9618,11.22,3
0140.1256,11.22,3
0140.2895,11.22,3
0140.4534,11.22,3
0140.6173,11.22,3
0140.7812,11.22,3
0140.9451,11.22,3
0141.1090,11.22,3
0141.2729,11.22,3
0141.4368,11.22,3
0141.6007,11.22,3
0141.7645,11.22,3
0141.9284,11.22,3
0142.0923,11.22,3
0142.2562,11.22,3
0142.4201,11.22,3
0142.5840,11.23,3
0142.7479,11.23,3
0142.9118,11.23,3
0143.0757,11.22,3
0143.2396,11.22,3
0143.4034,11.22,3
0143.5673,11.22,3
0143.7312,11.22,3
0143.8951,11.22,3
0144.0590,11.22,3
0144.2229,11.22,3
0144.3868,11.22,3
0144.5507,11.22,3
0144.7146,11.22,3
0144.8784,11.22,3
0145.0423,11.22,3
0145.2062,11.22,3
0145.3701,11.22,3
0145.5340,11.21,3
0145.6979,11.21,3
0145.8618,11.21,3
0146.0257,11.22,3
0146.1896,11.22,3
0146.3535,11.21,3
0146.5173,11.21,3
0146.6812,11.21,3
0146.8451,11.21,3
0147.0090,11.20,3
0147.1729,11.20,3
0147.3368,11.20,3
0147.5007,11.20,3
0147.6646,11.20,3
0147.8285,11.19,3
0147.9924,11.20,3
0148.1562,11.19,3
0148.3201,11.19,3
0148.4840,11.19,3
0148.6479,11.19,3
0148.8118,11.18,3
0148.9757,11.18,3
0149.1396,11.18,3
0149.3035,11.18,3
0149.4674,11.17,3
0149.6312,11.17,3
0149.7951,11.17,3
0149.9590,11.17,3
0150.1229,11.17,3
0150.2868,11.17,3
0150.4507,11.16,3
0150.6146,11.16,3
0150.7785,11.16,3
0150.9424,11.16,3
0151.1063,11.16,3
0151.2701,11.15,3
0151.4340,11.15,3
0151.5979,11.15,3
0151.7618,11.15,3
0151.9257,11.14,3
0152.0896,11.14,3
0152.2535,11.14,3
0152.4174,11.14,3
0152.5813,11.13,3
0152.7452,11.13,3
0152.9090,11.13,3
0153.0729,11.12,3
0153.2368,11.12,3
0153.4007,11.12,3
0153.5646,11.12,3
0153.7285,11.12,3
0153.8924,11.11,3
0154.0563,11.11,3
0154.2202,11.11,3
0154.3840,11.10,3
0154.5479,11.10,3
0154.7118,11.10,3
0154.8757,11.09,3
0155.0396,11.09,3
0155.2035,11.09,3
0155.3674,11.09,3
0155.5313,11.09,3
0155.6952,11.08,3
0155.8591,11.08,3
0156.0229,11.08,3
0156.1868,11.07,3
0156.3507,11.07,3
0156.5146,11.07,3
0156.6785,11.07,3
0156.8424,11.07,3
0157.0063,11.06,3
0157.1702,11.06,3
0157.3341,11.06,3
0157.4980,11.05,3
0157.6618,11.05,3
0157.8257,11.04,3
0157.9896,11.04,3
0158.1535,11.04,3
0158.3174,11.03,3
0158.4813,11.03,1
0158.6452,11.03,1
0158.8091,11.03,1
0158.9730,11.03,1
0159.1368,11.03,1
0159.3007,11.02,1
0159.4646,11.02,1
0159.6285,11.02,1
0159.7924,11.02,1
0159.9563,11.02,1
0160.1202,11.01,1
0160.2841,11.01,1
0160.4480,11.01,1
0160.6119,11.01,1
0160.7757,11.01,1
0160.9396,11.01,1
0161.1035,11.01,1
0161.2674,11.01,1
0161.4313,11.00,1
0161.5952,11.00,1
0161.7591,11.00,1
0161.9230,11.00,1
0162.0869,11.00,1
0162.2508,11.00,1
0162.4146,11.00,1
0162.5785,11.00,1
0162.7424,11.00,1
0162.9063,10.99,1
0163.0702,10.99,1
0163.2341,10.99,1
0163.3980,10.99,1
0163.5619,10.99,1
0163.7258,10.98,1
0163.8896,10.98,1
0164.0535,10.98,1
0164.2174,10.98,1
0164.3813,10.98,1
0164.5452,10.98,1
0164.7091,10.98,1
0164.8730,10.98,1
0165.0369,10.97,1
0165.2008,10.97,1
0165.3647,10.97,1
0165.5285,10.97,1
0165.6924,10.97,1
0165.8563,10.97,1
0166.0202,10.97,1
0166.1841,10.97,1
0166.3480,10.97,1
0166.5119,10.97,1
0166.6758,10.96,1
0166.8397,10.96,1
0167.0036,10.96,1
0167.1674,10.96,1
0167.3313,10.96,1
0167.4952,10.96,1
0167.6591,10.96,1
0167.8230,10.96,1
0167.9869,10.95,1
0168.1508,10.95,1
0168.3147,10.95,1
0168.4786,10.95,1
0168.6424,10.94,1
0168.8063,10.94,1
0168.9702,10.94,1
0169.1341,10.94,1
0169.2980,10.93,1
0169.4619,10.93,1
0169.6258,10.94,1
0169.7897,10.94,1
0169.9536,10.93,1
0170.1175,10.93,1
0170.2813,10.93,1
0170.4452,10.93,1
0170.6091,10.93,1
0170.7730,10.92,1
0170.9369,10.92,1
0171.1008,10.92,1
0171.2647,10.92,1
0171.4286,10.92,1
0171.5925,10.92,1
0171.7564,10.92,1
0171.9202,10.91,1
0172.0841,10.91,1
0172.2480,10.91,1
0172.4119,10.91,1
0172.5758,10.91,1
0172.7397,10.91,1
0172.9036,10.91,1
0173.0675,10.91,1
0173.2314,10.91,1
0173.3952,10.91,1
0173.5591,10.91,1
0173.7230,10.90,1
0173.8869,10.90,1
0174.0508,10.90,1
0174.2147,10.90,1
0174.3786,10.89,1
0174.5425,10.89,1
0174.7064,10.89,1
0174.8703,10.89,1
0175.0341,10.89,1
0175.1980,10.89,1
0175.3619,10.89,1
0175.5258,10.89,1
0175.6897,10.89,1
0175.8536,10.89,1
0176.0175,10.89,1
0176.1814,10.89,1
0176.3453,10.89,1
0176.5092,10.89,1
0176.6730,10.89,1
0176.8369,10.89,1
0177.0008,10.89,1
0177.1647,10.89,1
0177.3286,10.89,1
0177.4925,10.89,1
0177.6564,10.89,1
0177.8203,10.89,1
0177.9842,10.89,1
0178.1480,10.89,1
0178.3119,10.89,1
0178.4758,10.89,1
0178.6397,10.89,1
0178.8036,10.89,1
0178.9675,10.89,1
0179.1314,10.89,1
0179.2953,10.89,1
0179.4592,10.89,1
0179.6231,10.89,1
0179.7869,10.89,1
0179.9508,10.89,1
0180.1147,10.89,1
0180.2786,10.89,1
0180.4425,10.89,1
0180.6064,10.89,1
0180.7703,10.89,1
0180.9342,10.90,1
0181.0981,10.90,1
0181.2620,10.90,1
0181.4258,10.90,1
0181.5897,10.90,1
0181.7536,10.90,1
0181.9175,10.91,1
0182.0814,10.91,1
0182.2453,10.91,1
0182.4092,10.91,1
0182.5731,10.91,1
0182.7370,10.91,1
0182.9008,10.92,1
0183.0647,10.92,1
0183.2286,10.93,1
0183.3925,10.93,1
0183.5564,10.93,1
0183.7203,10.93,1
0183.8842,10.94,1
0184.0481,10.94,1
0184.2120,10.95,1
0184.3759,10.95,1
0184.5397,10.95,1
0184.7036,10.95,1
0184.8675,10.95,1
0185.0314,10.96,1
0185.1953,10.96,1
0185.3592,10.96,1
0185.5231,10.97,1
0185.6870,10.97,1
0185.8509,10.97,1
0186.0148,10.98,1
0186.1786,10.98,1
0186.3425,10.98,1
0186.5064,10.99,1
0186.6703,10.99,1
0186.8342,11.00,1
0186.9981,11.00,1
0187.1620,11.00,1
0187.3259,11.00,1
0187.4898,11.01,1
0187.6536,11.01,1
0187.8175,11.01,1
0187.9814,11.02,1
0188.1453,11.02,1
0188.3092,11.03,1
0188.4731,11.03,1
0188.6370,11.04,1
0188.8009,11.04,1
0188.9648,11.04,1
0189.1287,11.04,1
0189.2925,11.05,1
0189.4564,11.05,1
0189.6203,11.06,1
0189.7842,11.06,1
0189.9481,11.06,1
0190.1120,11.06,1
0190.2759,11.07,1
0190.4398,11.07,1
