Time[s],Rotational_speed[rpm],Status
0066.3753,11.23,1
0066.5392,11.23,1
0066.7031,11.23,1
0066.8670,11.23,1
0067.0309,11.22,1
0067.1948,11.22,1
0067.3586,11.21,1
0067.5225,11.21,1
0067.6864,11.21,1
0067.8503,11.21,1
0068.0142,11.21,1
0068.1781,11.20,1
0068.3420,11.20,1
0068.5059,11.20,1
0068.6698,11.20,1
0068.8337,11.20,1
0068.9975,11.20,1
0069.1614,11.19,1
0069.3253,11.19,1
0069.4892,11.19,1
0069.6531,11.19,1
0069.8170,11.18,1
0069.9809,11.18,1
0070.1448,11.18,1
0070.3087,11.18,1
0070.4725,11.17,1
0070.6364,11.17,1
0070.8003,11.16,1
0070.9642,11.16,1
0071.1281,11.16,1
0071.2920,11.16,1
0071.4559,11.16,1
0071.6198,11.15,1
0071.7837,11.15,1
0071.9476,11.14,1
0072.1114,11.14,1
0072.2753,11.14,1
0072.4392,11.13,1
0072.6031,11.13,1
0072.7670,11.13,1
0072.9309,11.13,1
0073.0948,11.12,1
0073.2587,11.12,1
0073.4226,11.11,1
0073.5865,11.11,1
0073.7503,11.11,1
0073.9142,11.11,1
0074.0781,11.10,1
0074.2420,11.10,1
0074.4059,11.09,1
0074.5698,11.09,1
0074.7337,11.09,1
0074.8976,11.09,1
0075.0615,11.09,1
0075.2253,11.08,1
0075.3892,11.07,1
0075.5531,11.07,1
0075.7170,11.07,1
0075.8809,11.07,1
0076.0448,11.07,1
0076.2087,11.07,1
0076.3726,11.06,1
0076.5365,11.06,1
0076.7004,11.06,1
0076.8642,11.06,1
0077.0281,11.06,1
0077.1920,11.05,1
0077.3559,11.05,1
0077.5198,11.05,1
0077.6837,11.05,1
0077.8476,11.05,1
0078.0115,11.05,1
0078.1754,11.05,1
0078.3393,11.05,1
0078.5031,11.05,1
0078.6670,11.05,1
0078.8309,11.04,1
0078.9948,11.04,1
0079.1587,11.04,1
0079.3226,11.04,1
0079.4865,11.04,1
0079.6504,11.04,1
0079.8143,11.03,1
0079.9781,11.03,1
0080.1420,11.03,1
0080.3059,11.04,1
0080.4698,11.04,1
0080.6337,11.03,1
0080.7976,11.03,1
0080.9615,11.02,1
0081.1254,11.02,1
0081.2893,11.02,1
0081.4532,11.02,1
0081.6170,11.02,1
0081.7809,11.02,1
0081.9448,11.02,1
0082.1087,11.02,1
0082.2726,11.02,1
0082.4365,11.02,1
0082.6004,11.01,1
0082.7643,11.01,1
0082.9282,11.01,1
0083.0921,11.01,1
0083.2559,11.01,1
0083.4198,11.01,1
0083.5837,11.01,1
0083.7476,11.01,1
0083.9115,11.01,1
0084.0754,11.01,1
0084.2393,11.01,1
0084.4032,11.01,1
0084.5671,11.01,1
0084.7309,11.01,1
0084.8948,11.01,1
0085.0587,11.01,1
0085.2226,11.01,1
0085.3865,11.01,1
0085.5504,11.01,1
0085.7143,11.01,1
0085.8782,11.02,1
0086.0421,11.02,1
0086.2060,11.01,1
0086.3698,11.01,1
0086.5337,11.01,1
0086.6976,11.01,1
0086.8615,11.02,1
0087.0254,11.01,1
0087.1893,11.01,1
0087.3532,11.02,1
0087.5171,11.02,1
